date,state,fips,total_cases,total_deaths,cases_in_past_day,deaths_in_past_day,cases_in_past_seven_days,deaths_in_past_seven_days
2021-01-21,Ohio,39,849704,10518,7271,109,42411,528
2021-01-21,Oklahoma,40,363046,3140,2686,55,18540,258
2021-01-21,Oregon,41,135973,1850,830,9,5727,113
2021-01-21,Pennsylvania,42,794632,20128,5603,260,40191,1376
2021-01-21,Puerto Rico,72,122343,1732,215,15,3912,53
2021-01-21,Rhode Island,44,108786,2076,910,18,5400,80
2021-01-21,South Carolina,45,404492,6373,4649,45,33312,439
2021-01-21,South Dakota,46,106400,1673,337,6,1888,59
2021-01-21,Tennessee,47,685037,8606,3586,129,26606,451
2021-01-21,Texas,48,2209082,34075,21492,443,138024,2256
2021-01-21,Utah,49,330469,1548,2089,30,12910,87
2021-01-21,Vermont,50,10580,168,109,3,1007,6
2021-01-21,Virgin Islands,78,2305,24,0,0,139,0
2021-01-21,Virginia,51,459604,5940,4013,79,41765,314
2021-01-21,Washington,53,300420,4131,1933,110,12293,182
2021-01-21,West Virginia,54,112617,1849,940,13,7398,147
2021-01-21,Wisconsin,55,575688,6091,2569,55,14528,362
2021-01-21,Wyoming,56,50424,550,300,0,1723,28
2021-01-22,Alabama,01,436087,6486,3551,107,18559,456
2021-01-22,Alaska,02,52572,245,290,0,1409,25
2021-01-22,Arizona,04,710273,12014,7024,201,47676,954
2021-01-22,Arkansas,05,281382,4549,2162,53,13747,286
2021-01-22,California,06,3141303,36326,25037,622,203548,3379
2021-01-22,Colorado,08,385153,5548,2235,25,11506,131
2021-01-22,Connecticut,09,237815,6819,2019,45,14393,225
2021-01-22,Delaware,10,73233,1027,710,0,4506,25
2021-01-22,District of Columbia,11,34905,867,293,3,1765,25
2021-01-22,Florida,12,1627595,25010,13719,272,79536,1212
2021-01-22,Georgia,13,829023,12653,8510,169,52538,896
2021-01-22,Guam,66,8516,129,19,0,73,3
2021-01-22,Hawaii,15,24823,329,160,4,791,14
2021-01-22,Idaho,16,159000,1669,600,11,4215,63
2021-01-22,Illinois,17,1095917,20535,6907,112,33796,659
2021-01-22,Indiana,18,608498,9642,3494,49,22292,396
2021-01-22,Iowa,19,311695,4478,1255,33,7768,221
2021-01-22,Kansas,20,269611,3598,3049,23,10415,84
2021-01-22,Kentucky,21,344565,3626,3222,42,20060,231
2021-01-22,Louisiana,22,380255,8483,1937,41,15402,403
2021-01-22,Maine,23,36274,540,636,4,3493,63
2021-01-22,Maryland,24,337129,6792,2404,57,16206,298
2021-01-22,Massachusetts,25,491452,13987,5272,81,31525,478
2021-01-22,Michigan,26,593068,14940,2522,18,15411,401
2021-01-22,Minnesota,27,452336,6100,1506,21,8706,182
2021-01-22,Mississippi,28,261167,5713,2050,45,12978,302
2021-01-22,Missouri,29,484370,6932,2408,23,14086,313
2021-01-22,Montana,30,91145,1106,403,4,2420,20
2021-01-22,Nebraska,31,187496,1960,1024,11,5601,56
2021-01-22,Nevada,32,268344,3967,1701,52,9906,263
2021-01-22,New Hampshire,33,60951,971,657,9,5451,63
2021-01-22,New Jersey,34,650388,20875,4200,115,34302,555
2021-01-22,New Mexico,35,167731,3079,908,33,5926,203
2021-01-22,New York,36,1309660,41530,15684,182,96481,1327
2021-01-22,North Carolina,37,706948,8511,9288,114,47241,515
2021-01-22,North Dakota,38,96592,1428,200,6,971,33
2021-01-22,Northern Mariana Islands,69,129,2,0,0,1,0
2021-01-22,Ohio,39,853982,10599,4278,81,39540,542
2021-01-22,Oklahoma,40,365992,3187,2946,47,17948,262
2021-01-22,Oregon,41,136839,1874,866,24,5543,111
2021-01-22,Pennsylvania,42,799948,20322,5316,194,39396,1344
2021-01-22,Puerto Rico,72,122897,1761,554,29,3328,69
2021-01-22,Rhode Island,44,109735,2083,949,7,5292,78
2021-01-22,South Carolina,45,409188,6404,4696,31,33221,367
2021-01-22,South Dakota,46,106716,1684,316,11,1779,55
2021-01-22,Tennessee,47,688782,8695,3745,89,25296,462
2021-01-22,Texas,48,2227376,34496,18294,421,131732,2284
2021-01-22,Utah,49,333118,1571,2649,23,12943,96
2021-01-22,Vermont,50,10759,169,179,1,1025,6
2021-01-22,Virgin Islands,78,2321,24,16,0,155,0
2021-01-22,Virginia,51,463751,6002,4147,62,41117,346
2021-01-22,Washington,53,302546,4178,2126,47,12258,206
2021-01-22,West Virginia,54,113615,1856,998,7,6966,123
2021-01-22,Wisconsin,55,577991,6140,2303,49,14125,369
2021-01-22,Wyoming,56,50583,571,159,21,1674,49
2021-01-23,Alabama,01,439442,6657,3355,171,18761,538
2021-01-23,Alaska,02,52820,250,248,5,1473,30
2021-01-23,Arizona,04,717593,12170,7320,156,47359,922
2021-01-23,Arkansas,05,282995,4563,1613,14,12817,270
2021-01-23,California,06,3164286,36818,22983,492,188967,3425
2021-01-23,Colorado,08,386432,5561,1279,13,10969,121
2021-01-23,Connecticut,09,237815,6819,0,0,14393,225
2021-01-23,Delaware,10,73915,1036,682,9,4543,20
2021-01-23,District of Columbia,11,35077,870,172,3,1540,23
2021-01-23,Florida,12,1639906,25163,12311,153,79728,1160
2021-01-23,Georgia,13,838057,12834,9034,181,53009,934
2021-01-23,Guam,66,8516,129,0,0,66,2
2021-01-23,Hawaii,15,24950,333,127,4,762,16
2021-01-23,Idaho,16,159406,1670,406,1,4049,63
2021-01-23,Illinois,17,1101037,20645,5120,110,33807,624
2021-01-23,Indiana,18,611600,9693,3102,51,21507,406
2021-01-23,Iowa,19,312625,4486,930,8,7877,165
2021-01-23,Kansas,20,269611,3598,0,0,10385,96
2021-01-23,Kentucky,21,348040,3657,3475,31,20502,237
2021-01-23,Louisiana,22,380255,8483,0,0,15402,403
2021-01-23,Maine,23,36598,544,324,4,3379,37
2021-01-23,Maryland,24,339482,6837,2353,45,15279,296
2021-01-23,Massachusetts,25,496093,14064,4641,77,30367,481
2021-01-23,Michigan,26,594666,15170,1598,230,14997,512
2021-01-23,Minnesota,27,453876,6131,1540,31,8761,176
2021-01-23,Mississippi,28,263023,5752,1856,39,12154,271
2021-01-23,Missouri,29,485926,6949,1556,17,13869,305
2021-01-23,Montana,30,91448,1142,303,36,2392,54
2021-01-23,Nebraska,31,187974,1966,478,6,6079,62
2021-01-23,Nevada,32,269928,4017,1584,50,9706,253
2021-01-23,New Hampshire,33,61576,981,625,10,5631,54
2021-01-23,New Jersey,34,657536,20934,7148,59,35451,520
2021-01-23,New Mexico,35,168579,3117,848,38,5686,205
2021-01-23,New York,36,1323569,41694,13909,164,94445,1318
2021-01-23,North Carolina,37,713300,8623,6352,112,45135,563
2021-01-23,North Dakota,38,96745,1436,153,8,1009,33
2021-01-23,Northern Mariana Islands,69,129,2,0,0,1,0
2021-01-23,Ohio,39,859841,10680,5859,81,38334,545
2021-01-23,Oklahoma,40,370149,3231,4157,44,18484,279
2021-01-23,Oregon,41,137600,1882,761,8,5188,82
2021-01-23,Pennsylvania,42,805272,20526,5324,204,38198,1338
2021-01-23,Puerto Rico,72,123688,1771,791,10,3550,68
2021-01-23,Rhode Island,44,109735,2083,0,0,5292,78
2021-01-23,South Carolina,45,413789,6479,4601,75,31367,371
2021-01-23,South Dakota,46,106963,1696,247,12,1685,63
2021-01-23,Tennessee,47,692048,8736,3266,41,23906,460
2021-01-23,Texas,48,2241220,34859,13844,363,127244,2278
2021-01-23,Utah,49,334889,1582,1771,11,12637,96
2021-01-23,Vermont,50,10908,170,149,1,993,7
2021-01-23,Virgin Islands,78,2341,24,20,0,175,0
2021-01-23,Virginia,51,468655,6079,4904,77,39264,373
2021-01-23,Washington,53,304107,4182,1561,4,13211,211
2021-01-23,West Virginia,54,114752,1872,1137,16,6628,111
2021-01-23,Wisconsin,55,580003,6187,2012,47,13728,281
2021-01-23,Wyoming,56,50583,571,0,0,1515,49
2021-01-24,Alabama,01,441170,6660,1728,3,18572,540
2021-01-24,Alaska,02,52982,250,162,0,1352,30
2021-01-24,Arizona,04,722574,12238,4981,68,48692,972
2021-01-24,Arkansas,05,284066,4606,1071,43,12912,295
2021-01-24,California,06,3185936,37118,21650,300,179070,3525
2021-01-24,Colorado,08,387960,5588,1528,27,11039,134
2021-01-24,Connecticut,09,237815,6819,0,0,14393,225
2021-01-24,Delaware,10,74575,1041,660,5,4281,25
2021-01-24,District of Columbia,11,35301,872,224,2,1450,22
2021-01-24,Florida,12,1649441,25292,9535,129,78170,1156
2021-01-24,Georgia,13,842798,12838,4741,4,51476,932
2021-01-24,Guam,66,8516,129,0,0,63,1
2021-01-24,Hawaii,15,25093,339,143,6,784,20
2021-01-24,Idaho,16,159581,1671,175,1,3964,62
2021-01-24,Illinois,17,1104206,20680,3169,35,32899,628
2021-01-24,Indiana,18,614120,9716,2520,23,20858,406
2021-01-24,Iowa,19,313140,4487,515,1,7989,164
2021-01-24,Kansas,20,269611,3598,0,0,10385,96
2021-01-24,Kentucky,21,349194,3687,1154,30,19378,259
2021-01-24,Louisiana,22,383862,8565,3607,82,14882,362
2021-01-24,Maine,23,36598,544,0,0,3039,33
2021-01-24,Maryland,24,341666,6865,2184,28,15018,298
2021-01-24,Massachusetts,25,500037,14133,3944,69,29897,481
2021-01-24,Michigan,26,594700,15170,34,0,14933,512
2021-01-24,Minnesota,27,455057,6163,1181,32,8609,168
2021-01-24,Mississippi,28,264219,5772,1196,20,11744,251
2021-01-24,Missouri,29,487640,6956,1714,7,14372,309
2021-01-24,Montana,30,91662,1152,214,10,2269,60
2021-01-24,Nebraska,31,188241,1966,267,0,5327,61
2021-01-24,Nevada,32,271029,4027,1101,10,9182,243
2021-01-24,New Hampshire,33,62337,987,761,6,5473,54
2021-01-24,New Jersey,34,662808,20951,5272,17,35587,512
2021-01-24,New Mexico,35,169205,3147,626,30,5568,213
2021-01-24,New York,36,1335952,41889,12383,195,93134,1319
2021-01-24,North Carolina,37,718955,8739,5655,116,44184,614
2021-01-24,North Dakota,38,96842,1436,97,0,956,30
2021-01-24,Northern Mariana Islands,69,129,2,0,0,1,0
2021-01-24,Ohio,39,864322,10711,4481,31,37568,511
2021-01-24,Oklahoma,40,373090,3279,2941,48,18111,292
2021-01-24,Oregon,41,138168,1885,568,3,4963,84
2021-01-24,Pennsylvania,42,808951,20609,3679,83,36204,1299
2021-01-24,Puerto Rico,72,124643,1773,955,2,3647,70
2021-01-24,Rhode Island,44,109735,2083,0,0,5292,78
2021-01-24,South Carolina,45,418325,6547,4536,68,30141,310
2021-01-24,South Dakota,46,107148,1705,185,9,1604,49
2021-01-24,Tennessee,47,694381,8776,2333,40,22089,464
2021-01-24,Texas,48,2249034,35050,7814,191,122582,2303
2021-01-24,Utah,49,336405,1595,1516,13,12568,102
2021-01-24,Vermont,50,11033,170,125,0,976,7
2021-01-24,Virgin Islands,78,2341,24,0,0,81,0
2021-01-24,Virginia,51,472447,6078,3792,-1,33142,349
2021-01-24,Washington,53,304523,4182,416,0,11227,211
2021-01-24,West Virginia,54,115307,1895,555,23,6486,119
2021-01-24,Wisconsin,55,581377,6193,1374,6,13211,286
2021-01-24,Wyoming,56,50898,571,315,0,1535,49
2021-01-25,Alabama,01,443009,6662,1839,2,18981,541
2021-01-25,Alaska,02,53061,250,79,0,1276,30
2021-01-25,Arizona,04,728231,12239,5657,1,48949,974
2021-01-25,Arkansas,05,284702,4650,636,44,12439,307
2021-01-25,California,06,3212839,37499,26903,381,180579,3757
2021-01-25,Colorado,08,389227,5602,1267,14,10916,140
2021-01-25,Connecticut,09,243632,6911,5817,92,13507,241
2021-01-25,Delaware,10,75191,1049,616,8,4281,33
2021-01-25,District of Columbia,11,35505,879,204,7,1472,22
2021-01-25,Florida,12,1658161,25445,8720,153,78888,1172
2021-01-25,Georgia,13,847036,12890,4238,52,50729,923
2021-01-25,Guam,66,8523,130,7,1,69,1
2021-01-25,Hawaii,15,25209,339,116,0,785,20
2021-01-25,Idaho,16,160182,1687,601,16,4541,78
2021-01-25,Illinois,17,1107388,20744,3182,64,32669,625
2021-01-25,Indiana,18,616310,9728,2190,12,20550,388
2021-01-25,Iowa,19,313907,4488,767,1,7825,164
2021-01-25,Kansas,20,272220,3622,2609,24,9701,97
2021-01-25,Kentucky,21,351462,3730,2268,43,19480,268
2021-01-25,Louisiana,22,385942,8590,2080,25,15991,337
2021-01-25,Maine,23,37046,547,448,3,3170,33
2021-01-25,Maryland,24,343353,6900,1687,35,14936,304
2021-01-25,Massachusetts,25,503688,14178,3651,45,30247,473
2021-01-25,Michigan,26,597781,15208,3081,38,14579,531
2021-01-25,Minnesota,27,455851,6166,794,3,8434,159
2021-01-25,Mississippi,28,265146,5777,927,5,11214,253
2021-01-25,Missouri,29,489865,6968,2225,12,15462,313
2021-01-25,Montana,30,91905,1152,243,0,2321,59
2021-01-25,Nebraska,31,188850,1984,609,18,5622,76
2021-01-25,Nevada,32,272006,4032,977,5,9139,248
2021-01-25,New Hampshire,33,62768,990,431,3,4904,57
2021-01-25,New Jersey,34,666951,20972,4143,21,35877,514
2021-01-25,New Mexico,35,169696,3159,491,12,5433,199
2021-01-25,New York,36,1347924,42090,11972,201,91696,1337
2021-01-25,North Carolina,37,724154,8777,5199,38,49646,646
2021-01-25,North Dakota,38,96899,1436,57,0,943,30
2021-01-25,Northern Mariana Islands,69,129,2,0,0,1,0
2021-01-25,Ohio,39,868656,10768,4334,57,37590,487
2021-01-25,Oklahoma,40,374853,3293,1763,14,18037,299
2021-01-25,Oregon,41,138587,1892,419,7,4736,81
2021-01-25,Pennsylvania,42,813665,20664,4714,55,37175,1274
2021-01-25,Puerto Rico,72,125211,1778,568,5,3657,75
2021-01-25,Rhode Island,44,111754,2110,2019,27,7311,105
2021-01-25,South Carolina,45,421417,6552,3092,5,29953,304
2021-01-25,South Dakota,46,107180,1705,32,0,1521,38
2021-01-25,Tennessee,47,695935,8887,1554,111,21020,537
2021-01-25,Texas,48,2269464,35236,20430,186,131772,2378
2021-01-25,Utah,49,337269,1599,864,4,12350,99
2021-01-25,Vermont,50,11165,171,132,1,945,8
2021-01-25,Virgin Islands,78,2350,24,9,0,90,0
2021-01-25,Virginia,51,478619,6081,6172,3,32069,342
2021-01-25,Washington,53,306489,4221,1966,39,12750,247
2021-01-25,West Virginia,54,115839,1899,532,4,6030,115
2021-01-25,Wisconsin,55,582477,6203,1100,10,13142,273
2021-01-25,Wyoming,56,51062,571,164,0,1354,49
2021-01-26,Alabama,01,445909,6896,2900,234,19366,770
2021-01-26,Alaska,02,53143,251,82,1,1229,30
2021-01-26,Arizona,04,734613,12489,6382,250,48585,1223
2021-01-26,Arkansas,05,287187,4690,2485,40,13593,304
2021-01-26,California,06,3234462,38221,21623,722,163101,3831
2021-01-26,Colorado,08,390662,5617,1435,15,10663,144
2021-01-26,Connecticut,09,244899,6934,1267,23,12680,252
2021-01-26,Delaware,10,75490,1065,299,16,4179,44
2021-01-26,District of Columbia,11,35700,888,195,9,1441,27
2021-01-26,Florida,12,1667755,25672,9594,227,78666,1237
2021-01-26,Georgia,13,855488,13065,8452,175,50980,886
2021-01-26,Guam,66,8535,130,12,0,51,1
2021-01-26,Hawaii,15,25272,398,63,59,789,77
2021-01-26,Idaho,16,160727,1691,545,4,3658,52
2021-01-26,Illinois,17,1111028,20853,3640,109,31721,699
2021-01-26,Indiana,18,618037,9807,1727,79,19543,341
2021-01-26,Iowa,19,315002,4492,1095,4,7700,160
2021-01-26,Kansas,20,272303,3625,83,3,9576,99
2021-01-26,Kentucky,21,354191,3769,2729,39,19844,280
2021-01-26,Louisiana,22,388562,8621,2620,31,16473,297
2021-01-26,Maine,23,37708,558,662,11,3446,39
2021-01-26,Maryland,24,344839,6963,1486,63,14449,313
2021-01-26,Massachusetts,25,506183,14220,2495,42,29657,471
2021-01-26,Michigan,26,600175,15294,2394,86,14627,570
2021-01-26,Minnesota,27,456558,6174,707,8,8222,161
2021-01-26,Mississippi,28,266598,5852,1452,75,11473,278
2021-01-26,Missouri,29,491544,7082,1679,114,14124,410
2021-01-26,Montana,30,92249,1186,344,34,2297,93
2021-01-26,Nebraska,31,189151,1997,301,13,5464,83
2021-01-26,Nevada,32,272942,4092,936,60,8719,298
2021-01-26,New Hampshire,33,63172,994,404,4,4463,56
2021-01-26,New Jersey,34,671727,21105,4776,133,36026,593
2021-01-26,New Mexico,35,170296,3173,600,14,5342,196
2021-01-26,New York,36,1358964,42273,11040,183,90015,1340
2021-01-26,North Carolina,37,728645,8839,4491,62,44674,643
2021-01-26,North Dakota,38,97031,1440,132,4,938,32
2021-01-26,Northern Mariana Islands,69,131,2,2,0,2,0
2021-01-26,Ohio,39,872918,10856,4262,88,36863,520
2021-01-26,Oklahoma,40,376424,3323,1571,30,18050,286
2021-01-26,Oregon,41,139355,1909,768,17,4887,93
2021-01-26,Pennsylvania,42,818330,20883,4665,219,34975,1416
2021-01-26,Puerto Rico,72,125684,1783,473,5,3696,80
2021-01-26,Rhode Island,44,112396,2126,642,16,5330,81
2021-01-26,South Carolina,45,423667,6578,2250,26,29349,319
2021-01-26,South Dakota,46,107380,1705,200,0,1594,38
2021-01-26,Tennessee,47,699570,9078,3635,191,22145,687
2021-01-26,Texas,48,2290079,35544,20615,308,130516,2368
2021-01-26,Utah,49,338675,1614,1406,15,12454,107
2021-01-26,Vermont,50,11285,171,120,0,964,8
2021-01-26,Virgin Islands,78,2373,24,23,0,90,0
2021-01-26,Virginia,51,483326,6174,4707,93,32250,376
2021-01-26,Washington,53,307880,4245,1391,24,11361,225
2021-01-26,West Virginia,54,116978,1928,1139,29,6158,113
2021-01-26,Wisconsin,55,584041,6268,1564,65,12773,294
2021-01-26,Wyoming,56,51152,596,90,25,1230,46
2021-01-27,Alabama,01,449086,7172,3177,276,19431,889
2021-01-27,Alaska,02,53322,252,179,1,1241,8
2021-01-27,Arizona,04,740599,12668,5986,179,46893,1104
2021-01-27,Arkansas,05,288964,4742,1777,52,12850,301
2021-01-27,California,06,3253095,38927,18633,706,162405,3926
2021-01-27,Colorado,08,392448,5648,1786,31,11034,139
2021-01-27,Connecticut,09,247339,6976,2440,42,13205,250
2021-01-27,Delaware,10,75832,1072,342,7,4057,46
2021-01-27,District of Columbia,11,35865,895,165,7,1462,32
2021-01-27,Florida,12,1676163,25832,8408,160,75160,1255
2021-01-27,Georgia,13,861830,13222,6342,157,49376,849
2021-01-27,Guam,66,8537,130,2,0,53,1
2021-01-27,Hawaii,15,25366,401,94,3,815,79
2021-01-27,Idaho,16,161369,1716,642,25,3624,79
2021-01-27,Illinois,17,1114798,20950,3770,97,30664,665
2021-01-27,Indiana,18,620275,9845,2238,38,18895,316
2021-01-27,Iowa,19,316114,4500,1112,8,7327,106
2021-01-27,Kansas,20,275468,3718,3165,93,9217,134
2021-01-27,Kentucky,21,356837,3805,2646,36,19049,265
2021-01-27,Louisiana,22,392416,8688,3854,67,17834,305
2021-01-27,Maine,23,38170,562,462,4,3207,32
2021-01-27,Maryland,24,346734,6996,1895,33,14176,307
2021-01-27,Massachusetts,25,509503,14304,3320,84,28463,475
2021-01-27,Michigan,26,602207,15303,2032,9,14244,544
2021-01-27,Minnesota,27,457385,6192,827,18,7825,145
2021-01-27,Mississippi,28,268672,5917,2074,65,11845,279
2021-01-27,Missouri,29,493392,7118,1848,36,13912,250
2021-01-27,Montana,30,92619,1202,370,16,2270,108
2021-01-27,Nebraska,31,189847,2010,696,13,4191,74
2021-01-27,Nevada,32,274039,4139,1097,47,8811,270
2021-01-27,New Hampshire,33,63563,1006,391,12,4126,56
2021-01-27,New Jersey,34,676537,21234,4810,129,35397,567
2021-01-27,New Mexico,35,171047,3200,751,27,5212,189
2021-01-27,New York,36,1369329,42434,10365,161,89261,1286
2021-01-27,North Carolina,37,733543,8959,4898,120,41783,692
2021-01-27,North Dakota,38,97185,1441,154,1,941,32
2021-01-27,Northern Mariana Islands,69,131,2,0,0,2,0
2021-01-27,Ohio,39,878284,10931,5366,75,35851,522
2021-01-27,Oklahoma,40,379110,3388,2686,65,18750,303
2021-01-27,Oregon,41,140063,1936,708,27,4920,95
2021-01-27,Pennsylvania,42,824216,21105,5886,222,35187,1237
2021-01-27,Puerto Rico,72,125859,1794,175,11,3731,77
2021-01-27,Rhode Island,44,113009,2135,613,9,5133,77
2021-01-27,South Carolina,45,427231,6673,3564,95,27388,345
2021-01-27,South Dakota,46,107608,1739,228,34,1545,72
2021-01-27,Tennessee,47,701997,9230,2427,152,20546,753
2021-01-27,Texas,48,2309854,36024,19775,480,122264,2392
2021-01-27,Utah,49,340684,1620,2009,6,12304,102
2021-01-27,Vermont,50,11379,172,94,1,908,7
2021-01-27,Virgin Islands,78,2373,24,0,0,68,0
2021-01-27,Virginia,51,488553,6228,5227,54,32962,367
2021-01-27,Washington,53,309604,4294,1724,49,11117,273
2021-01-27,West Virginia,54,117775,1953,797,25,6098,117
2021-01-27,Wisconsin,55,585600,6306,1559,38,12481,270
2021-01-27,Wyoming,56,51368,596,216,0,1244,46
2021-01-28,Alabama,01,452734,7340,3648,168,20198,961
2021-01-28,Alaska,02,53524,253,202,1,1242,8
2021-01-28,Arizona,04,745976,12861,5377,193,42727,1048
2021-01-28,Arkansas,05,290856,4784,1892,42,11636,288
2021-01-28,California,06,3272726,39527,19631,600,156460,3823
2021-01-28,Colorado,08,394668,5670,2220,22,11750,147
2021-01-28,Connecticut,09,248765,7020,1426,44,12969,246
2021-01-28,Delaware,10,76495,1075,663,3,3972,48
2021-01-28,District of Columbia,11,36132,902,267,7,1520,38
2021-01-28,Florida,12,1687586,26034,11423,202,73710,1296
2021-01-28,Georgia,13,869165,13404,7335,182,48652,920
2021-01-28,Guam,66,8541,130,4,0,44,1
2021-01-28,Hawaii,15,25460,403,94,2,797,78
2021-01-28,Idaho,16,161863,1724,494,8,3463,66
2021-01-28,Illinois,17,1119004,21074,4206,124,29994,651
2021-01-28,Indiana,18,623094,9879,2819,34,18090,286
2021-01-28,Iowa,19,317124,4532,1010,32,6684,87
2021-01-28,Kansas,20,275585,3718,117,0,9023,143
2021-01-28,Kentucky,21,359978,3863,3141,58,18635,279
2021-01-28,Louisiana,22,394909,8743,2493,55,16591,301
2021-01-28,Maine,23,38454,567,284,5,2816,31
2021-01-28,Maryland,24,348925,7037,2191,41,14200,302
2021-01-28,Massachusetts,25,514134,14348,4631,44,27954,442
2021-01-28,Michigan,26,604458,15393,2251,90,13912,471
2021-01-28,Minnesota,27,458701,6208,1316,16,7871,129
2021-01-28,Mississippi,28,270476,5945,1804,28,11359,277
2021-01-28,Missouri,29,495619,7141,2227,23,13657,232
2021-01-28,Montana,30,93018,1213,399,11,2276,111
2021-01-28,Nebraska,31,190585,2013,738,3,4113,64
2021-01-28,Nevada,32,275125,4188,1086,49,8482,273
2021-01-28,New Hampshire,33,64258,1022,695,16,3964,60
2021-01-28,New Jersey,34,681283,21301,4746,67,35095,541
2021-01-28,New Mexico,35,171719,3228,672,28,4896,182
2021-01-28,New York,36,1383112,42639,13783,205,89136,1291
2021-01-28,North Carolina,37,740303,9099,6760,140,42643,702
2021-01-28,North Dakota,38,97330,1442,145,1,938,20
2021-01-28,Northern Mariana Islands,69,131,2,0,0,2,0
2021-01-28,Ohio,39,883716,11006,5432,75,34012,488
2021-01-28,Oklahoma,40,381430,3423,2320,35,18384,283
2021-01-28,Oregon,41,140783,1946,720,10,4810,96
2021-01-28,Pennsylvania,42,830295,21350,6079,245,35663,1222
2021-01-28,Puerto Rico,72,126156,1801,297,7,3813,69
2021-01-28,Rhode Island,44,113754,2144,745,9,4968,68
2021-01-28,South Carolina,45,431169,6903,3938,230,26677,530
2021-01-28,South Dakota,46,107795,1763,187,24,1395,90
2021-01-28,Tennessee,47,704464,9332,2467,102,19427,726
2021-01-28,Texas,48,2329178,36434,19324,410,120096,2359
2021-01-28,Utah,49,342445,1620,1761,0,11976,72
2021-01-28,Vermont,50,11523,172,144,0,943,4
2021-01-28,Virgin Islands,78,2384,24,11,0,79,0
2021-01-28,Virginia,51,493674,6308,5121,80,34070,368
2021-01-28,Washington,53,312042,4328,2438,34,11622,197
2021-01-28,West Virginia,54,118562,1983,787,30,5945,134
2021-01-28,Wisconsin,55,587580,6339,1980,33,11892,248
2021-01-28,Wyoming,56,51430,596,62,0,1006,46
2021-01-29,Alabama,01,455582,7566,2848,226,19495,1080
2021-01-29,Alaska,02,53705,253,181,0,1133,8
2021-01-29,Arizona,04,750787,13047,4811,186,40514,1033
2021-01-29,Arkansas,05,292563,4831,1707,47,11181,282
2021-01-29,California,06,3292469,40192,19743,665,151166,3866
2021-01-29,Colorado,08,395772,5694,1104,24,10619,146
2021-01-29,Connecticut,09,250023,7046,1258,26,12208,227
2021-01-29,Delaware,10,76935,1078,440,3,3702,51
2021-01-29,District of Columbia,11,36414,907,282,5,1509,40
2021-01-29,Florida,12,1698562,26253,10976,219,70967,1243
2021-01-29,Georgia,13,875514,13557,6349,153,46491,904
2021-01-29,Guam,66,8548,130,7,0,32,1
2021-01-29,Hawaii,15,25599,404,139,1,776,75
2021-01-29,Idaho,16,162482,1727,619,3,3482,58
2021-01-29,Illinois,17,1123152,21147,4148,73,27235,612
2021-01-29,Indiana,18,625730,9925,2636,46,17232,283
2021-01-29,Iowa,19,317689,4577,565,45,5994,99
2021-01-29,Kansas,20,277623,3779,2038,61,8012,181
2021-01-29,Kentucky,21,362123,3910,2145,47,17558,284
2021-01-29,Louisiana,22,397276,8801,2367,58,17021,318
2021-01-29,Maine,23,38813,570,359,3,2539,30
2021-01-29,Maryland,24,350805,7076,1880,39,13676,284
2021-01-29,Massachusetts,25,517252,14444,3118,96,25800,457
2021-01-29,Michigan,26,606480,15401,2022,8,13412,461
2021-01-29,Minnesota,27,459815,6236,1114,28,7479,136
2021-01-29,Mississippi,28,272662,5983,2186,38,11495,270
2021-01-29,Missouri,29,497838,7162,2219,21,13468,230
2021-01-29,Montana,30,93322,1228,304,15,2177,122
2021-01-29,Nebraska,31,190709,2020,124,7,3213,60
2021-01-29,Nevada,32,276507,4225,1382,37,8163,258
2021-01-29,New Hampshire,33,64838,1036,580,14,3887,65
2021-01-29,New Jersey,34,687269,21383,5986,82,36881,508
2021-01-29,New Mexico,35,172798,3250,1079,22,5067,171
2021-01-29,New York,36,1396063,42825,12951,186,86403,1295
2021-01-29,North Carolina,37,747322,9213,7019,114,40374,702
2021-01-29,North Dakota,38,97483,1444,153,2,891,16
2021-01-29,Northern Mariana Islands,69,131,2,0,0,2,0
2021-01-29,Ohio,39,888591,11073,4875,67,34609,474
2021-01-29,Oklahoma,40,384217,3471,2787,48,18225,284
2021-01-29,Oregon,41,141729,1956,946,10,4890,82
2021-01-29,Pennsylvania,42,839888,21524,9593,174,39940,1202
2021-01-29,Puerto Rico,72,126583,1812,427,11,3686,51
2021-01-29,Rhode Island,44,114438,2154,684,10,4703,71
2021-01-29,South Carolina,45,435633,6942,4464,39,26445,538
2021-01-29,South Dakota,46,107955,1768,160,5,1239,84
2021-01-29,Tennessee,47,708721,9374,4257,42,19939,679
2021-01-29,Texas,48,2348117,36804,18939,370,120741,2308
2021-01-29,Utah,49,343962,1656,1517,36,10844,85
2021-01-29,Vermont,50,11658,172,135,0,899,3
2021-01-29,Virgin Islands,78,2398,24,14,0,77,0
2021-01-29,Virginia,51,497912,6379,4238,71,34161,377
2021-01-29,Washington,53,314033,4368,1991,40,11487,190
2021-01-29,West Virginia,54,119467,2006,905,23,5852,150
2021-01-29,Wisconsin,55,589384,6393,1804,54,11393,253
2021-01-29,Wyoming,56,51690,596,260,0,1107,25
2021-01-30,Alabama,01,455582,7566,0,0,16140,909
2021-01-30,Alaska,02,53851,253,146,0,1031,3
2021-01-30,Arizona,04,756027,13111,5240,64,38434,941
2021-01-30,Arkansas,05,294387,4838,1824,7,11392,275
2021-01-30,California,06,3309997,40694,17528,502,145711,3876
